,1_Movie,AudienceAverageRating,AudienceScore,BoxOffice,Cast,CriticAverageRating,CriticNegativeReviewsCount,CriticPositiveReviewsCount,CriticScore,DirectedBy,Genre,Genre_Action&Adventure,Genre_Animation,Genre_Anime&Manga,Genre_ArtHouse&International,Genre_Classics,Genre_Comedy,Genre_CultMovies,Genre_Documentary,Genre_Drama,Genre_Faith&Spirituality,Genre_Gay&Lesbian,Genre_Horror,Genre_Kids&Family,Genre_Musical&PerformingArts,Genre_Mystery&Suspense,Genre_Romance,Genre_ScienceFiction&Fantasy,Genre_SpecialInterest,Genre_Sports&Fitness,Genre_Television,Genre_Western,InTheaters,OnDisc/Streaming,Rating,Rating_G,Rating_NC17,Rating_NR,Rating_PG,Rating_PG-13,Rating_R,Runtime,Studio,WrittenBy
840,The Other Man,2.5,18%,"$133,778",Liam Neeson|Antonio Banderas|Laura Linney|Romola Garai|Craig Parkinson|Paterson Joseph|Amanda Drew|Abigail Canton|Pam Ferris|Lola Peploe|Sophie Wu|Richard Graham|Lisa McDonald|Emma Fielding|Paul Ritter|Guido Adorni|Romolo Bruni|Stefano Chiodaroli|Joseph Long|Priyanga Burford|Neil Savage,4.1,33,6,15%,Richard Eyre,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Dec3,2008 wide","Apr 7, 2009",R (for some sexuality/nudity and language),0,0,0,0,0,1,80 minutes,Image Entertainment,"Richard Eyre, Charles Wood"
841,The Passion of the Christ,3.7,80%,"$368,000,000",Jim Caviezel|Maia Morgenstern|Maja Morgenstern|Monica Bellucci|Claudia Gerini|Sergio Rubini|Roberto Bestazzoni|Toni Bertorelli|Robert Bestazzoni|Francesco Cabras|Giovanni Capalbo|Rosalinda Celentano|Mattia Sbragia|Hristo Shopov|Luca Lionello|Francesco De Vito|Hristo Jivkov|Jarreth J. Merz|Matt Patresi|Fabio Sartor|Giancinto Ferro|Olek Mincer|Adel Ben Ayed|Chokri Ben Zagden|Luca De Dominicis|Pedro Sarubbi|Roberto Visconti|Emilio De Marchi|Lello Giulivo|Abel Jafri|Adel Bakri|Angelo DiLoreta|Lucio Allocca|Paco Reconti|Ivano Marescotti|Luciano Dragone|Franco Costanzo|Lino Salemme|Emanuelle Gullotto|Maurizio Di Carmine|Ted Rusoff|Francesco Gabriele|Angelo Di Loreta|Federico Pacifici|Roberto Santi|Giovanni Vettorazzo|Tom Shaker|Andrea Coppola|Luciano Federico|Sheila Mokhtari|Romuald Andrzej Klos|Giuseppe Lo Console|Dario D'Ambrosi|Omar Capalbo|Valerio Esposito|Antonello Iacovone|Nicola Tagarelli|Ivan Gaudiano|Andrea Ivan Refuto|Sabrina Impacciatore|Daniela Poti|Noemi Marotta|Rossella Longo|Davide Marotta|Danilo Di Ruzza|Vincenzo Monti|Danilo Maria Valli|Nuot Arquint|Abraam Fontana|Valerio Isidori|Paolo Dos Santos|Arianna Vitolo|Gabriella Barbuti|Ornella Giusto|Michelle Bonev|Lucia Stara|Evelina Meghnagi|Francis Dokyi Baffour,5.9,139,134,49%,Mel Gibson,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Feb25,2004 wide","Aug 31, 2004",R (for sequences of graphic violence),0,0,0,0,0,1,127 minutes,Newmarket Film Group,"Mel Gibson, Benedict Fitzgerald"
842,The Patience Stone,3.8,75%,"$71,282",Golshifteh Farahani|Hamidrez Javdan|Hamidreza Javdan|Hassina Burgan|Massi Browat|Massi Mrowat,7.3,8,49,86%,Atiq Rahimi,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Aug14,2013 limited","Mar 11, 2014","R (for sexual content, some violence and language)",0,0,0,0,0,1,102 minutes,Sony Pictures Classics,"Atiq Rahimi, Jean-Claude Carriere"
843,The People That Time Forgot,2.9,25%,"$71,282",Doug McClure|Patrick Wayne|Sarah Douglas|Dana Gillespie|Thorley Walters|Shane Rimmer|Tony Britton|John Hallam|David Prowse|Milton Reid|Kiran Shah|Richard Le Parmentier|Jimmy Ray Pickens|Tony McHale,5.3,3,3,50%,Kevin Connor,"Action&Adventure,ScienceFiction&Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Jul6,1977 wide","Jul 28, 2009",PG,0,0,0,1,0,0,90 minutes,MGM,Patrick Tilley
844,The Perfect Host,3.4,55%,"$48,289",David Hyde Pierce|Clayne Crawford|Nathaniel Parker|Helen Reddy|Megahn Perry|Joseph Will,5.2,18,15,45%,Nick Tomnay,Mystery&Suspense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Jul1,2011 limited","Aug 30, 2011","R (for language, some violent content and brief sexual material)",0,0,0,0,0,1,94 minutes,Magnolia Pictures,"Nick Tomnay, Krishna Jones"
845,The Pirate Fairy,3.8,69%,"$5,545,809",Christina Hendricks|Tom Hiddleston|Mae Whitman|Angela Bartys|Raven-Symon|Megan Hilty|Lucy Liu|Anjelica Huston|Pamela Adlon|Ron Yuan,6.3,4,16,80%,Peggy Holmes,"Animation,Kids&Family,ScienceFiction&Fantasy",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Feb13,2014 wide","Apr 1, 2014",G,1,0,0,0,0,0,78 minutes,Walt Disney Home Entertainment,"Jeffrey M. Howard, Kate Kondell"
846,The Pirates Who Don't Do Anything A VeggieTales Movie,3.2,61%,"$12,701,880",Phil Vischer|Mike Nawrocki|Cam Clarke|Laura Gerow|Yuri Lowenthal|Alan Lee|Cydney Trent|Keri Pisapia|Megan Murphy|Sondra Morton Chaffin|Jim Poole|Tim Hodge|Drake Lyle|Ally Nawrocki|Patrick Kramer|Sloan Yaborough|Joe Spadaford|John Wahba|Colleen Curtis|Brian Roberts,4.7,20,13,39%,Mike Nawrocki,"Action&Adventure,Animation,Kids&Family",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Jan11,2008 wide","Oct 14, 2008",G,1,0,0,0,0,0,85 minutes,Universal Pictures,Phil Vischer
847,The Polar Express,3.2,63%,"$162,800,000","Leslie Zemeckis|Tom Hanks|Michael Jeter|Nona Gaye|Steven Tyler|Eddie Deezen|Daryl Sabara|Charles Fleischer|Peter Scolari|Chris Coppola|Andr Sogliuzzo|Julene Renee|Brendan King|Jimmy Bennett|Andy Pellick|Isabella Peregrina|Josh Eli|Mark Mendonca|Rolandas Hendricks|Ed Gale|Mark Goodman|Jon Scott Rafeld|Josh Hutcherson|Gregory Gast|Hayden McFarland|Sean Scott|Connor Matheus|Jimmy ""Jax"" Pinchak|Gordon Hart|Chantel Valdivieso|Phil Fondacaro|Debbie Lee Carrington|Mark Povinelli|Dante Pastula|Eric Newton|Aidan O'Shea|Aaron Hendry|Kevin C. Carr|Bee Jay Joyer|Jena Carpenter|Karine Mauffrey|Beth Carpenter|Bill Forchion|Devin Henderson|Sagiv Ben-Binyamin|Ashly Holloway|Evan Sabara",6.4,90,112,55%,Robert Zemeckis,"Animation,Drama,Kids&Family",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Nov10,2004 wide","Nov 22, 2005",G,1,0,0,0,0,0,100 minutes,Warner Bros. Pictures,"Robert Zemeckis, William Broyles"
848,The Possession,3.3,48%,"$49,100,000",Jeffrey Dean Morgan|Kyra Sedgwick|Natasha Calis|Madison Davenport|Matisyahu|Grant Show|Rob LaBelle|Nana Gbewonyo|Anna Hagan|Brenda Crichlow|Jay Brazeau|Iris Quinn|Graeme Duffy|David Hovan|Chris Shields|Adam Young|Jim Thorburn|Quinn Lord|Nimet Kanji|James O'Sullivan|Marilyn Norry|Armin Chaim Kornfeld|John Cassini|Josh Whyte|Greg Rogers|Agam Darshi|Jarett John|Tim Perez|Cameron Sprague|Jordan Stein|Charles Siegel|Ari Solomon|Alex Bruhanski|Richard Newman|Robert Morrissette|Sol Pavony|Erin Simms|Frank Ferrucci|Sharmaine Yeoh|Antoine Safi|Ned Bellamy,5.1,55,37,40%,Ole Bornedal,"Horror,Mystery&Suspense",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Aug31,2012 wide","Jan 15, 2013",PG-13 (for mature thematic material involving violence and disturbing sequences),0,0,0,0,1,0,92 minutes,Lionsgate Films,"Stiles White, Juliet Snowden"
849,The Proposition,3.7,85%,"$1,705,229",Guy Pearce|Ray Winstone|Danny Huston|John Hurt|David Wenham|Emily Watson|Noah Taylor|Tom Budge|Leah Purcell|Garry Waddell|Richard Wilson|Mick Roughan|Tom E. Lewis|Jeremy Madrona|Jae Mamuyac|Shane Watt|Robert Morgan|David Gulpilil|Bryan Probets|Oliver Ackland|David Vallon|Daniel Parker|Carl Rush|Iain Gardiner|Bogdan Koca|Sue Dwyer|Lance Medlin|Rodney Boschman|Boris Brkic,7.3,18,107,86%,John Hillcoat,"Action&Adventure,Drama,Western",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"May11,2005 wide","Sep 19, 2006","R (for strong grisly violence, and for language.)",0,0,0,0,0,1,104 minutes,First Look Pictures,Nick Cave
850,The Purge,2.9,36%,"$64,400,000",Ethan Hawke|Lena Headey|Adelaide Kane|Max Burkholder|Edwin Hodge|Rhys Wakefield|Tony Oller|Arija Bareikis|Tom Yi|Chris Mulkey|Tisha French|Dana Bunch|Peter Gvozdas|John Weselcouch|Alicia Vela-Bailey,5.1,89,55,38%,James DeMonaco,"Mystery&Suspense,ScienceFiction&Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Jun7,2013 limited","Oct 8, 2013",R (for strong disturbing violence and some language),0,0,0,0,0,1,85 minutes,Universal Pictures,James DeMonaco
851,The Raid 2,4.2,87%,"$2,372,192",Iko Uwais|Yahan Ruhian|Arifin Putra|Oka Antara|Tio Pakusadewo|Alex Abbad|Julie Estelle|Cok Simbara|Ryuhei Matsuda|Kenichi Endo|Kazuki Kitamura,7.4,32,130,80%,Gareth Evans,Action&Adventure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mar28,2014 limited","Jul 8, 2014","R (for sequences of strong bloody violence throughout, sexuality and language)",0,0,0,0,0,1,148 minutes,Sony Pictures Classics,Gareth Evans
852,The Return,4.2,93%,"$2,372,192",Konstantin Lavronenko|Vladimir Garin|Ivan Dobronravov|Natalya Vdovina|Galina Petrova,8,4,82,95%,Andrey Zvyagintsev,"Drama,Television",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Feb6,2004 limited","Oct 19, 2004",NR,0,0,1,0,0,0,98 minutes,Sally Head Productions,"Vladimir Moiseenko, Aleksandr Novototskiy"
853,The Revival,3.7,67%,"$2,372,192",David Rysdahl|Zachary Booth|Raymond McAnally|Lucy Faust|Stephen Ellis,7.6,1,5,83%,Jennifer Gerber,"Drama,Gay&Lesbian",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Jan19,2018 limited","Jan 23, 2018",NR,0,0,1,0,0,0,84 minutes,Sally Head Productions,"Samuel Brett Williams, Jennifer Gerber"
854,The Right Kind of Wrong,2.9,37%,"$2,022",Ryan Kwanten|Sara Canning|Catherine O'Hara|Will Sasso|Ryan McPartlin|Kristen Hager|James A. Woods|Raoul Bhaneja|Jennifer Baxter,3.4,15,2,12%,Jeremiah S. Chechik,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Mar14,2014 limited","May 20, 2014","R (for sexual content, nudity and language)",0,0,0,0,0,1,97 minutes,Magnolia Pictures,Megan Martin
855,The Road,3.4,59%,"$62,816",Carmina Villarroel|Carmina Villaroel|Marvin Agustin|Rhian Ramos|T.J. Trinidad|Barbie Forteza|John Regala|Allan Paule|Alden Richards|Louise De Los Reyes|Derrick Monasterio|Lexi Fernandez|Yna Asistio|Renz Valerio|Lloyd Samartino|Gerald Madrid|Jaclyn Jose|Dex Quindoza|Ana Abad Santos,6,5,10,67%,Yam Laranas,"Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"May11,2012 limited","Sep 9, 2014","R (for violence, terror and some disturbing images)",0,0,0,0,0,1,110 minutes,Freestyle Releasing,"Yam Laranas, Adloy Adlawan"
856,The Russian Woodpecker,3.6,69%,"$62,816",Fedor Alexandrovich,8.1,1,23,96%,Chad Gracia,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct16,2015 limited","Jul 26, 2016",NR,0,0,1,0,0,0,81 minutes,Rattapallax,Chad Gracia
857,The Sacrament,3.2,47%,"$4,475",Amy Seimetz|Joe Swanberg|AJ Bowen|Kate Lyn Sheil|Gene Jones|Kentucker Audley|Shawn Parsons|Donna Biscoe|Derek Roberts|Madison Absher,5.8,25,39,61%,Ti West,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Jun6,2014 limited","Aug 19, 2014","R (for disturbing violent content including bloody images, language and brief drug use)",0,0,0,0,0,1,100 minutes,Magnet Releasing,Ti West
858,The Savages,3.4,74%,"$6,426,953",Laura Linney|Philip Seymour Hoffman|Philip Bosco|Gbenga Akinnagbe|Cara Seymour|David Zayas|Peter Friedman|Tonye Patano|Guy Boyd|Debra Monk|Rosemary Murphy|Hal Blankenship|Joan Jaffe|Laura Palmer|Salem Ludwig|Sandra Daley|Sandy Daley|Peter Frechette|Jennifer Lim|Kristine Nielsen|Christopher Durham|Maddie Corman|Cynthia Darlow|Carmen Roman|Nancy Lenehan|Michael Higgins|Madeleine Lee Gilford|Madeline Lee|Tijuana Ricks|Margo Martindale|Erica Berg|Michael Blackson|Sidne Anderson|Patti Karr|Johnny Bolton|John Bolton|Zoe Kazan|Lee R. Sellars|Lee Sellars|Marianne Weems|Tobin Tyler|Debbie Fuhrman|Lili Liu|Max Jenkins-Goetz,7.5,18,149,89%,Tamara Jenkins,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Nov28,2007 wide","Apr 22, 2008",R (for some sexuality and language),0,0,0,0,0,1,114 minutes,Fox Searchlight Pictures,Tamara Jenkins
859,The Seagull's Laughter,3.4,68%,"$6,426,953",Margret Vilhjalmsdottir|Ugla Egilsdottir|Heino Ferch|Hilmir Snaer Gudnason|Kristbjrg Kjeld|Edda Bjorg Eyjolfsdottir|Bara Lyngdal Magnusdottir|Eyvindur Erlendsson|Gudlaug Elisabet Olafsdottir|Sigurveig Jonsdottir|Dilja Mist Einarsdottir|Dilja Mist Magnusdottir|Halldra Geirharsdttir|Jonina Olafsdottir|Charlotte Boving|Benedikt Erlingsson|Arnar Jnsson|Anna Kristin Arngrimsdottir|Gunnar Hansson|Baldur Trausti Hreinsson|Gumundur lafsson,6.7,5,27,84%,gst Gumundsson,"ArtHouse&International,Comedy,Drama",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Oct20,2001 wide","Mar 1, 2005",NR,0,0,1,0,0,0,102 minutes,Cinema Guild Inc,"gst Gumundsson, Kristin Marja Baldursdottir"
860,The Second Chance,2.9,78%,"$370,430",Michael W. Smith|Jeff Obafemi Carr|Jonathan Thomas|J. Don Ferguson|Lisa Arrindell|David Alford|Henry Haggard|Jonathan Taylor Thomas|Kenda Benward|Calvin Hobson|Bobby Daniels|Shirley Cody|Peggy Walton-Walker|Villa Steele|Vilia Steele|Kobie Jarmon|Erin Hemphill|Yuri Cunza|Vincent Ndikumana|Rico Moody|Robert Fitzgerald|JD Parker|Helen Shute-Pettaway|Todd Matt Chiorini|Henry O. Arnold|Big Fella|Dale Thompson,5,9,6,40%,Steve Taylor,"Drama,Faith&Spirituality",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Feb17,2006 wide","Jul 18, 2006",PG-13 (for some drug references),0,0,0,0,1,0,102 minutes,Sony Pictures,"Steve Taylor, Chip Arnold, Ben Pearson, Henry O. Arnold"
861,The Shaggy D.A.,3.2,42%,"$370,430",Dean Jones|Keenan Wynn|Tim Conway|Suzanne Pleshette|Joanne Worley|Dick Van Patten|Shane Sinutko|Vic Tayback|John Myhers|Richard Bakalyan|Warren Berlinger|Ronnie Schell|Jonathan C. Daly|John Fiedler|Hans Conried|Christine Anderson|Michael McGreevey|Richard O'Brien (II)|Dick Lane|Benny Rubin|Ruth Gillette|Hank Jones|Iris Adrian|Pat McCormick|Henry Slate|Milton Frome|Walt Davis|Albert Able|Mary Ann Gibson|Helen Winston|Joan Crosby|Sarah Fankboner|Helene Winston|Danny Wells|Herb Vigran|Olan Soule|Vern Rowe|Karl Lukas|John Hayes|Christina Anderson|George Kirby|Liam Dunn,5.4,4,4,50%,Robert Stevenson,"Comedy,Kids&Family",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Dec17,1976 wide","Mar 7, 2006",G,1,0,0,0,0,0,91 minutes,Walt Disney Productions,Don Tait
862,The Siege of Jadotville,3.8,71%,"$370,430",Jamie Dornan|Guillaume Canet|Mark Strong (II)|Jason O'Mara|Mikael Persbrandt|Emmanuelle Seigner|Michael McElhatton|Danny Sapani|Sam Keeley|Mike Noble|Charlie Kelly|Alexander Tops|Conor MacNeill|Fionn O'Shea|Jordan Mifsud|Fiona Glascott|Melissa Haiden|Richard Lukunku|Danny Keogh|Thulasizwe Kubheka|Luc Van Gunderbeeck|Ashish Gangapersad|Luc Van Gunderbeeck|Gerard Rudolf,6.2,4,6,60%,Richie Smyth,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Dec17,1976 wide","Oct 7, 2016",NR,0,0,1,0,0,0,120 minutes,Netflix,Kevin Brodbin
863,The Silence,3.6,72%,"$370,430",Ulrich Thomsen|Wotan Wilke Mhring|Katrin Sass|Sebastian Blomberg|Claudia Michelsen|Oliver Stokowski|Karoline Eichhorn|Burghart Klaussner|Roeland Wiesnekker|Jule Bwe,7.3,4,27,87%,Baran bo Odar,"ArtHouse&International,Drama,Mystery&Suspense",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Mar8,2013 limited","Jul 23, 2013",NR,0,0,1,0,0,0,120 minutes,Music Box Films,Baran bo Odar
864,The Singing Revolution,2.7,80%,"$370,430",Linda Hunt,7,6,31,84%,"Maureen Castle Tusty, Mike Majoros, James Tusty","Documentary,SpecialInterest",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Dec7,2007 limited","Feb 3, 2009",G,1,0,0,0,0,0,94 minutes,Mountain View Productions,"Maureen Castle Tusty, Mike Majoros, James Tusty"
865,The Sisterhood of the Traveling Pants,3.4,78%,"$43,504,854",Amber Tamblyn|Alexis Bledel|America Ferrera|Blake Lively|Jenna Boyd|Bradley Whitford|Nancy Travis|Rachel Ticotin|Mike Vogel|Michael Rady|Leonardo Nam|Maria Konstandarou|George Touliatos|Kyle Schmid|Erica Hubbard|Emily Tennant|Jacqueline Stewart|Sarah-Jane Redmond|Ernie Lively|Kendall Cross|Kristie Marsden|Patricia Mayan Salazar|Patricia Drake,6.7,30,100,77%,Ken Kwapis,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Jun1,2005 wide","Oct 11, 2005","PG (for thematic elements, some sensuality and language)",0,0,0,1,0,0,119 minutes,Warner Bros. Pictures,"Delia Ephron, Elizabeth Chandler"
866,The Sitter,3,39%,"$30,200,000",Jonah Hill|Max Records|Ari Graynor|JB Smoove|Sam Rockwell|Landry Bender|Kevin Hernandez|Kylie Bunbury|Erin Daniels|D.W. Moffett|Jessica Hecht|Bruce Altman|Method Man|Sean Patrick Doyle|Alex Wolff|Jack Krizmanich|Grace Aronds|Jane Aronds|Lou Carbonneau|Alysia Joy Powell|Ernie Anastos|Dari Alexander Williams|Samira Wiley|Sammuel Soifer|Kevin Townley|Trevor Zhou|Wendy Hoopes|Ethan Davis|Reggie A. Green|Nick Sandow|Nicky Katt|Eddie Rouse|Henry Kwan|Michael G. Chin|Gracie Bea Lawrence|Jackie Hoffman|Peg Stegmeyer|Jonathan Forte|Mark Moynahan,4.3,84,24,22%,David Gordon Green,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dec9,2011 wide","Mar 20, 2012","R (for crude and sexual content, pervasive language, drug material and some violence)",0,0,0,0,0,1,81 minutes,20th Century Fox,"Brian Gatewood, Alessandro Tanaka"
867,The Snowman,2.1,19%,"$6,658,715",Michael Fassbender|Rebecca Ferguson|Charlotte Gainsbourg|Val Kilmer|J.K. Simmons|Chlo Sevigny|Sofia Helin|Toby Jones|James D'Arcy|David Dencik|Jamie Clayton|Silvia Busuioc|Jakob Oftebro|Ronan Vibert,3.1,152,13,8%,Tomas Alfredson,"Drama,Mystery&Suspense",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Oct20,2017 wide","Jan 16, 2018","R (for grisly images, violence, some language, sexuality and brief nudity)",0,0,0,0,0,1,81 minutes,Universal Studios,"Hossein Amini, Peter Straughan"
868,The Social Network,4.1,86%,"$96,400,000",Jesse Eisenberg|Andrew Garfield|Justin Timberlake|Armie Hammer|Max Minghella|Josh Pence|Brenda Song|Rashida Jones|Joseph Mazzello|John Getz|David Selby|Denise Grayson|Douglas Urbanski|Rooney Mara|Bryan Barter|Patrick Mapel|Barry Livingston|Marybeth Massett|Henry Roosevelt|Shelby Young|Nick Smoke|Cali Fredrichs|Steve Sires|Malese Jow|Victor Z. Isaac|Abhi Sinha|Mark Saul|Cedric Sanders|Dakota Johnson|Inger Tudor|Mariah Bonner|Emma Fitzpatrick|Jeffrey Thomas Border|James Shanklin|Alex Reznick|John Hayden|Oliver Muirhead|Wallace Langham|Cayman Grant|Scott Lawrence|Jared Hillman|Caitlin Gerard|Peter Asle Holden|Darin Cooper|Dustin Fitzsimons|Toby Meuli|Alecia Svenson|Jami Owen|James Dastoli|Robert Dastoli|Scotty Crowe|Jayk Gallagher|Marcella Lentz-Pope|Trevor Wright|Randy Evans|Carrie Armstrong|Pamela Roylance|Brian Palermo|Brett Leigh|Chris Gouche|Nicholas Tubbs|Kevin Chui|Richard Ferris|Burke Walton|Anh Nguyen|Dane Nightingale|Stephen Fuller|John He|Nancy Linari|Aaron Sorkin|Kyle Fain|Christopher Khai|Courtney Arndt|Felisha Terrell|Zoe De Toledo|Simon Barr|Alex Leigh Barker|Phil Turnham|Richie Steele|Chris Friend|Tom Harvey|Alex Olijnyk|Ray Poulter|Bob Hewitt|Dave Lambourne|James Padmore|Sebastian Kouba|Charles Herbert|Robin Dowell|Nathan Hillyer|Sarah Adler|Amy Ferguson|Monique Edwards|Lacey Beeman|Cherilyn Wilson|Caleb Landry Jones|Franco Vega|Andrew Thacher,9,13,285,96%,David Fincher,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Oct1,2010 wide","Jan 11, 2011","PG-13 (for sexual content, drug and alcohol use and language)",0,0,0,0,1,0,120 minutes,Columbia Pictures,Aaron Sorkin
869,The Spirit of the Marathon,4.1,89%,"$96,400,000",Dick Beardsley|Ryan Bradley|Sara Mae Berman|Leah Caille|Deena Kastor|Jerry Meyers|Daniel Njenga|Kathrine Switzer|Amby Burfoot|Lori O'Connor|Paula Radcliffe|Bill Rodgers|Alberto Salazar|Frank Shorter|Joan Benoit-Samuelson|Paul Tergat|Grete Waitz,6.6,1,7,88%,Jon Dunham,"Documentary,Sports&Fitness",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Jan24,2008 limited","Oct 7, 2008",PG (for some thematic elements and mild language),0,0,0,1,0,0,104 minutes,Image Entertainment,Aaron Sorkin
870,The Spirit,2.5,25%,"$19,781,879",Gabriel Macht|Samuel L. Jackson|Scarlett Johansson|Eva Mendes|Sarah Paulson|Jaime King|Eric Balfour|Dan Lauria|Paz Vega|Stana Katic|Louis Lombardi,3.5,96,16,14%,Frank Miller (II),"Action&Adventure,Drama",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Dec25,2008 wide","Apr 14, 2009","PG-13 (for intense sequences of stylized violence and action, some sexual content and brief nudity)",0,0,0,0,1,0,102 minutes,Lionsgate Films,Frank Miller (II)
871,The Spongebob Squarepants Movie,3.2,77%,"$85,373,733",Tom Kenny|Rodger Bumpass|Bill Fagerbakke|Clancy Brown|Carolyn Lawrence,6.2,40,87,69%,Frank Miller (II),"Animation,Comedy,Kids&Family,SpecialInterest",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Nov19,2004 wide","Mar 1, 2005",PG (for some mild crude humor),0,0,0,1,0,0,90 minutes,Paramount Pictures,Frank Miller (II)
872,The Stanford Prison Experiment,3.7,76%,"$85,373,733",Billy Crudup|Ezra Miller|Michael Angarano|Tye Sheridan|Johnny Simmons|Olivia Thirlby|Logan Miller|Thomas Mann|Keir Gilchrist|Gaius Charles|Ki Hong Lee|James Wolk|Moises Arias|Jack Kilmer|Chris Sheffield|James Frecheville|Nicholas Braun|Nelsan Ellis|Matt Bennett|Jesse Carere|Brett Davern|Miles Heizer|Callan McAuliffe|Benedict Samuel|Harrison Thomas|Albert Malafronte|Danielle Lauder|Kate Butler|Jim Klock|Fred Ochs|Alec Holden|Jack Foley|Ross Philips|Aidan Sussman|Armand Vasquez|Kim Robert Koscki,7,15,76,84%,Kyle Patrick Alvarez,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Jul17,2015 limited","Nov 17, 2015",R (for language including abusive behavior and some sexual references),0,0,0,0,0,1,120 minutes,IFC Films,Tim Talbott
873,The Star Chamber,3.1,42%,"$85,373,733",Michael Douglas|Hal Holbrook|Yaphet Kotto|Sharon Gless|James B. Sikking|Joe Regalbuto|Don Calfa|John DiSanti|DeWayne Jessie|Jack Kehoe|Larry Hankin|Margie Impert|Dana Gladstone|Fred McCarren|James Margolin|Hexin E. McPhee|Diana Douglas|Keith Buckley|Domingo Ambriz|Frances Bergen|Charlie Stavola|Robert Costanzo|George Cooper|Paul Brennan|David Proval|Robin Gammell|Matthew Faison|Michael Ensign|Jason Bernard|Jerry Taft|Mike Austin|Sheldon Feldner|Kate Zentall|Gary Rebstock|David Faustino|Jason Tomarken|George Dickerson|Eddy C. Dyer|John Garrett|Danna Hyams|Alan Oliney|Don Pulford|Ron Cummins|Jack Slate,6,4,10,71%,Peter Hyams,"Drama,Mystery&Suspense",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Aug4,1983 wide","Feb 1, 2005",R,0,0,0,0,0,1,149 minutes,Twentieth Century Fox Home Entertainment,"Roderick Taylor, Peter Hyams"
874,The Station Agent,3.9,89%,"$85,373,733",Peter Dinklage|Patricia Clarkson|Bobby Cannavale|Paul Benjamin|Raven Goodwin|Michelle Williams|Jase Blankfort|Paula Garcs|Josh Pais|John Slattery|Richard Kind|Lynn Cohen|Marla Sucharetza|Jayce Bartok|Joe Lo Truglio|Maile Flanagan|Sarah Bolger|Ileen Getz|Jeremy Bergman|Annie Del Moro|Carlos Rosas,8,8,149,95%,Tom McCarthy,"ArtHouse&International,Comedy,Drama",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Oct3,2003 wide","Jun 15, 2004",R (for language and some drug content),0,0,0,0,0,1,90 minutes,Miramax Films,Tom McCarthy
